,class-label,cap-surface,cap-color,bruises,odor,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat
4765,1,0,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,0
4766,1,0,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,3
4767,1,0,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,6
4768,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,0
4769,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,3
4770,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,6
4771,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,0
4772,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,3
4773,1,0,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,6
4774,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,0
4775,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,3
4776,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,6
4777,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,0
4778,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,3
4779,1,0,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,6
4780,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,0
4781,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,3
4782,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,6
4783,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,0
4784,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,3
4785,1,0,3,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,6
4786,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,0
4787,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,3
4788,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,6
4789,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,0
4790,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,3
4791,1,0,3,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,6
4792,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,0
4793,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,3
4794,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,6
4795,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,0
4796,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,3
4797,1,0,3,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,6
4798,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,0
4799,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,3
4800,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,6
4801,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,0
4802,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,3
4803,1,0,3,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,6
4804,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,0
4805,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,3
4806,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,6
4807,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,0
4808,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,3
4809,1,0,3,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,6
4810,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,0
4811,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,3
4812,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,6
4813,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,0
4814,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,3
4815,1,0,3,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,6
4816,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,0
4817,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,3
4818,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,6
4819,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,0
4820,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,3
4821,1,0,3,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,6
4822,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,0
4823,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,3
4824,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,6
4825,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,0
4826,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,3
4827,1,0,3,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,6
4828,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,0
4829,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,3
4830,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,6
4831,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,0
4832,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,3
4833,1,0,3,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,6
4834,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,0
4835,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,3
4836,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,6
4837,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,0
4838,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,3
4839,1,0,3,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,6
4840,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,0
4841,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,3
4842,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,6
4843,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,0
4844,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,3
4845,1,0,3,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,6
4846,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,0
4847,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,3
4848,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,6
4849,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,0
4850,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,3
4851,1,0,3,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,6
4852,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,0
4853,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,3
4854,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,6
4855,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,0
4856,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,3
4857,1,0,3,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,6
4858,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,0
4859,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,3
4860,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,6
4861,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,0
4862,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,3
4863,1,0,3,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,6
4864,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,0
4865,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,3
4866,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,6
4867,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,0
4868,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,3
4869,1,0,3,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,6
4870,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,0
4871,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,3
4872,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,6
4873,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,0
4874,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,3
4875,1,0,3,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,6
4876,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,0
4877,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,3
4878,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,6
4879,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,0
4880,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,3
4881,1,0,3,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,6
4882,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,0
4883,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,3
4884,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,6
4885,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,0
4886,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,3
4887,1,0,3,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,6
4888,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,0
4889,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,3
4890,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,6
4891,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,0
4892,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,3
4893,1,0,3,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,6
4894,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,0
4895,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,3
4896,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,6
4897,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,0
4898,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,3
4899,1,0,3,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,6
4900,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,0
4901,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,3
4902,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,6
4903,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,0
4904,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,3
4905,1,0,3,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,6
4906,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,0
4907,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,3
4908,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,6
4909,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,0
4910,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,3
4911,1,0,9,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,6
4912,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,0
4913,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,3
4914,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,6
4915,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,0
4916,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,3
4917,1,0,9,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,6
4918,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,0
4919,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,3
4920,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,6
4921,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,0
4922,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,3
4923,1,0,9,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,6
4924,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,0
4925,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,3
4926,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,6
4927,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,0
4928,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,3
4929,1,0,9,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,6
4930,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,0
4931,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,3
4932,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,6
4933,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,0
4934,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,3
4935,1,0,9,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,6
4936,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,0
4937,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,3
4938,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,6
4939,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,0
4940,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,3
4941,1,0,9,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,6
4942,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,0
4943,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,3
4944,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,5,6
4945,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,0
4946,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,3
4947,1,0,9,1,4,0,0,4,0,1,2,2,0,1,1,2,3,4,6
4948,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,0
4949,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,3
4950,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,5,6
4951,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,0
4952,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,3
4953,1,0,9,1,4,0,0,4,0,1,2,2,0,5,1,2,3,4,6
4954,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,0
4955,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,3
4956,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,5,6
4957,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,0
4958,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,3
4959,1,0,9,1,4,0,0,4,0,1,2,2,0,0,1,2,3,4,6
4960,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,0
4961,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,3
4962,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,5,6
4963,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,0
4964,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,3
4965,1,0,9,1,4,0,0,7,0,1,2,2,1,1,1,2,3,4,6
4966,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,0
4967,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,3
4968,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,5,6
4969,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,0
4970,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,3
4971,1,0,9,1,4,0,0,7,0,1,2,2,1,5,1,2,3,4,6
4972,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,0
4973,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,3
4974,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,5,6
4975,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,0
4976,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,3
4977,1,0,9,1,4,0,0,7,0,1,2,2,1,0,1,2,3,4,6
4978,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,0
4979,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,3
4980,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,5,6
4981,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,0
4982,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,3
4983,1,0,9,1,4,0,0,7,0,1,2,2,5,1,1,2,3,4,6
4984,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,0
4985,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,3
4986,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,5,6
4987,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,0
4988,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,3
4989,1,0,9,1,4,0,0,7,0,1,2,2,5,5,1,2,3,4,6
4990,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,0
4991,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,3
4992,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,5,6
4993,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,0
4994,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,3
4995,1,0,9,1,4,0,0,7,0,1,2,2,5,0,1,2,3,4,6
4996,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,0
4997,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,3
4998,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,5,6
4999,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,0
5000,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,3
5001,1,0,9,1,4,0,0,7,0,1,2,2,0,1,1,2,3,4,6
5002,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,0
5003,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,3
5004,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,5,6
5005,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,0
5006,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,3
5007,1,0,9,1,4,0,0,7,0,1,2,2,0,5,1,2,3,4,6
5008,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,0
5009,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,3
5010,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,5,6
5011,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,0
5012,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,3
5013,1,0,9,1,4,0,0,7,0,1,2,2,0,0,1,2,3,4,6
5014,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,0
5015,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,3
5016,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,5,6
5017,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,0
5018,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,3
5019,1,0,9,1,4,0,0,3,0,1,2,2,1,1,1,2,3,4,6
5020,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,0
5021,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,3
5022,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,5,6
5023,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,0
5024,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,3
5025,1,0,9,1,4,0,0,3,0,1,2,2,1,5,1,2,3,4,6
5026,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,0
5027,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,3
5028,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,5,6
5029,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,0
5030,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,3
5031,1,0,9,1,4,0,0,3,0,1,2,2,1,0,1,2,3,4,6
5032,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,0
5033,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,3
5034,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,5,6
5035,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,0
5036,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,3
5037,1,0,9,1,4,0,0,3,0,1,2,2,5,1,1,2,3,4,6
5038,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,0
5039,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,3
5040,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,5,6
5041,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,0
5042,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,3
5043,1,0,9,1,4,0,0,3,0,1,2,2,5,5,1,2,3,4,6
5044,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,0
5045,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,3
5046,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,5,6
5047,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,0
5048,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,3
5049,1,0,9,1,4,0,0,3,0,1,2,2,5,0,1,2,3,4,6
5050,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,0
5051,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,3
5052,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,5,6
5053,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,0
5054,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,3
5055,1,0,9,1,4,0,0,3,0,1,2,2,0,1,1,2,3,4,6
5056,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,0
5057,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,3
5058,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,5,6
5059,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,0
5060,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,3
5061,1,0,9,1,4,0,0,3,0,1,2,2,0,5,1,2,3,4,6
5062,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,0
5063,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,3
5064,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,5,6
5065,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,0
5066,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,3
5067,1,0,9,1,4,0,0,3,0,1,2,2,0,0,1,2,3,4,6
5068,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,0
5069,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,3
5070,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,5,6
5071,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,0
5072,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,3
5073,1,2,3,1,4,0,0,4,0,1,2,2,1,1,1,2,3,4,6
5074,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,0
5075,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,3
5076,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,5,6
5077,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,0
5078,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,3
5079,1,2,3,1,4,0,0,4,0,1,2,2,1,5,1,2,3,4,6
5080,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,0
5081,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,3
5082,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,5,6
5083,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,0
5084,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,3
5085,1,2,3,1,4,0,0,4,0,1,2,2,1,0,1,2,3,4,6
5086,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,0
5087,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,3
5088,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,5,6
5089,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,0
5090,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,3
5091,1,2,3,1,4,0,0,4,0,1,2,2,5,1,1,2,3,4,6
5092,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,0
5093,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,3
5094,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,5,6
5095,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,0
5096,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,3
5097,1,2,3,1,4,0,0,4,0,1,2,2,5,5,1,2,3,4,6
5098,1,2,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,0
5099,1,2,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,3
5100,1,2,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,5,6
5101,1,2,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,0
5102,1,2,3,1,4,0,0,4,0,1,2,2,5,0,1,2,3,4,3
